Source File,Country,Company Name,Sector,Product Categories,Phone,Email,Address,Certifications,Production Capacity,Other,City/Location,Website,Types of Products,Additional Information,Name,الأسم,Type,نوع التصنيف,Subtype,نوع التصنيف الفرعي,Block,X Longitude,Y Latitude,Location,Factory Name,Industry Type,City,Region,Products/Services
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,Aqua Cool Saudi Arabia,,Dammam,Eastern Province,"Established in 1985, Aqua Cool is the first, and remains the longest serving, 5 gallon bottled drinking water supplier in the Kingdom of Saudi Arabia. Licensed by the Ministry of Industry and the Saud..."
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,Arabian Minerals and Chemicals Co. Ltd,,Dammam,Eastern Province,"Arabian Minerals and Chemical Company Ltd. (AMC) is a Saudi Arabian Chemical Manufacturing Company supporting the Oil & Gas Industry for over 45 years. Established in 1976, AMC is one of the most..."
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,Arabian Seals Company Ltd. (ASC),,Dammam,Eastern Province,"The first Saudi Arabian Joint Venture company to manufacture, sell and service mechanical seals, sealing systems and other related products for the Petroleum, Petrochemical, Chemical, Power Generation..."
saudi_factories.csv,,,,,+966 920011127,,,,,,,,,,,,,,,,,,,,Bahra Electric,,Jeddah,Makkah,Bahra Electric was established in 2008 as Bahra Cables. Initially we focused purely on establishing our name in the Wires and Cables industry and are very proud of our achievements to have reached the...
saudi_factories.csv,,,,,+966 506373336,,,,,,,,,,,,,,,,,,,,Brothers Gas Bottling and Distribution Co. LLC,,Riyadh,Riyadh,Brothers Gas Bottling & Distribution Co. LLC established in 1992 as a single bottling unit providing clean & portable fuel solutions has experienced a meteoric rise to our current position as...
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,Delmon Chemical Industries,,Dammam,Eastern Province,"Delmon Chemical Industries - Specialty Chemicals Division, is a part of multi product, multi service Delmon business group. The Delmon group and Delmon Chemical Industries are hundred percent Saudi ow..."
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,Eastern Factory for Ready Houses,,Dammam,Eastern Province,"Eastern Factory for Ready Houses is one of the leading manufacturers/suppliers of Single and double Storey Prefabricated Portable Buildings in Kingdom of Saudi Arabia, Dammam. Established in 1402H (..."
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,Electrical A. Modern Factory Co.,,Dammam,Eastern Province,"EAMFCO is a leading manufacturer of Low Voltage Electrical Panel Board in Saudi Arabia. Our company is professionally managed with over-qualified, experienced and trained personnel, modern equipment..."
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,Electrical Industries Co.,,Dammam,Eastern Province,Electrical Industries Company (EIC) was established with the merging of the leading manufacturers of electrical products in pursuit of a common goal; to satisfy growing demand of electrical equipment...
saudi_factories.csv,,,,,+966 543344577,,,,,,,,,,,,,,,,,,,,Elopak Packaging Company LLC,,Dammam,Eastern Province,"Elopak is a leading global supplier of carton packaging and filling equipment. We use renewable, recyclable and sustainably sourced materials to provide innovative packaging solutions. Our iconic Pure..."
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,Fabco Plastic Factory,,Dammam,Eastern Province,"Fabco Plastic Factory Company Ltd. was established in 1975 at 2nd industrial city of Dammam; Eastern Province, to become one of the industrial castles in KSA for manufacturing Plastic Pipes, Fittings..."
saudi_factories.csv,,,,,+966 535005543,,,,,,,,,,,,,,,,,,,,Glass Speacialized Industry GSI,,Dammam,Eastern Province,Glass Specialized Industries (GSI) is a Glass fabrication factory with more than 30 years experience in the architecture glass sector in the area. GSI was previously known as Almadouie Aluminium and G...
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,Guardian Industries Company Limited,,Dammam,Eastern Province,"Guardian Industries Company Limited was established in 1978, a 100% Saudi company, a subsidiary of Abdul Mohsen Al Tamimi Group."
saudi_factories.csv,,,,,+966 13 534 0500,,,,,,,,,,,,,,,,,,,,Gulf Carton Factory Co,,Al Ahsa,Eastern Province,"Gulf Carton Factory Co. was established in 1994 and belongs to one of the reputed business group from Saudi Arabia, Al Jabr Holding Company. Al Jabr Holding Co. has diverse business such as sole agenc..."
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,Gulf Promotion Company,,Riyadh,Riyadh,"Gulf Promotion Signage and Advertising Co., Saudi Arabia, is a prominent signage and advertising company with a strong presence in the industry. The company has built a reputation for delivering high-..."
saudi_factories.csv,,,,,+966 112016528,,,,,,,,,,,,,,,,,,,,Holol Pack Company,,Riyadh,Riyadh,"Holol Pack is the first company of its kind in the Middle East, dedicated to meeting the diverse needs of customers in the packaging industry through three key approaches: ------ 1️⃣ Pre-Made Pa..."
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,Jo Drinks Factory,,Dammam,Eastern Province,"At JO DRINKS, we uphold a set of core values that form the foundation of our operations and guide us in the non-alcoholic beverage industry."
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,Kadioutdoor Trading Co.,,Dammam,Eastern Province,Leading Experts in Camping & Outdoor Gear Across Saudi Arabia Since 1967. Kadi Out
saudi_factories.csv,,,,,+966 920006826,,,,,,,,,,,,,,,,,,,,MEDICAL Textile Company,,Jeddah,Makkah,"Medical Textile Our products provide high protection and great comfort. We know you rely on disposable apparel to keep your staff protected and comfortable. For this reason, we use the finest mate..."
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,Modern Saudi factory,,Dammam,Eastern Province,"Modern Saudi Factory Equipping central kitchens, hotels, restaurants, stainless steel works, and cold and freezing rooms."
saudi_factories.csv,,,,,+966 5555555555,,,,,,,,,,,,,,,,,,,,Momaizah Metal Fabrication Factory (MFF),,Dammam,Eastern Province,"Since 1983, Momaizah Metal Fabrication Factory LLC (MFF) has been a leading manufacturer in Saudi Arabia and the Gulf, of a variety of metal products, including playground equipment and laboratory fur..."
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,Napco National,,Dammam,Eastern Province,"Napco National employs over 5,000 people across Saudi Arabia and the rest of the GCC, and has grown into becoming a leading manufacturer of Plastic and Paper Packaging Solutions, Recycled Resins, Corr..."
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,National Care Company,,Dammam,Eastern Province,"With over 5,000 employees, National Care Company is recognized as a significant player in the manufacturing industry within Saudi Arabia. The company’s commitment to excellence is evident through th..."
saudi_factories.csv,,,,,+966 xxxxxxxxx,,,,,,,,,,,,,,,,,,,,National Lighting Company LTD.,,Dammam,Eastern Province,"25 years have been completed since National Lighting Company established, over the years the achievements follow. National lighting company has a complete range of indoor and outdoor lighting fixtures..."
saudi_factories.csv,,,,,+966 559767125,,,,,,,,,,,,,,,,,,,,National Signage Industrial Company,,Riyadh,Riyadh,"National Signboards Company for Industry was established as a leading Saudi company specialized in the design, manufacturing, and installation of all types of advertising and directional signage. With..."
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,Oasis Sykes Ltd,,Dammam,Eastern Province,Oasis Sykes Ltd a Saudi Arabian company headquartered in Dammam second industrial city was founded in 1396H by a successful entrepreneur in collaboration with Andrew Sykes UK. Oasis Sykes Ltd is licen...
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,PetroSafe Empowering Industry,,Khobar,Eastern Province,"PetroSafe is a premier supplier of industrial and safety solutions headquartered in Al Khobar, Saudi Arabia. We specialize in providing comprehensive equipment and materials for the Oil & Gas, Pet..."
saudi_factories.csv,,,,,+966 920013559,,,,,,,,,,,,,,,,,,,,Pioneer Way Establishment,,Riyadh,Riyadh,"Telecommunications, distributing technology and information security equipment, including barcode printers, scanners, surveillance cameras, and personal digital assistants; providing software solution..."
saudi_factories.csv,,,,,+966 555789764,,,,,,,,,,,,,,,,,,,,Power Solution Industries,,Riyadh,Riyadh,"Power Solution Industries founded in 2003, based in Dubai & Riyadh is an engineering manufacturing company serving the different sectors of economy in MENA region through its brand of Cable Manage..."
saudi_factories.csv,,,,,+966 xxxxxxxxx,,,,,,,,,,,,,,,,,,,,Rema Industrial Company,,Riyadh,Riyadh,"Rema Industrial Company - From the factory to your doorstep.. Specialized in producing shopping bags, food wrapping bags, freezer bags, and food storage bags of all sizes and thicknesses."
saudi_factories.csv,,,,,+966 562233555,,,,,,,,,,,,,,,,,,,,Riyadh Cables Group,,Dammam,Eastern Province,"Riyadh Cables Group is the largest manufacturer of cables in the Middle East with manufacturing facilities that span 650,000 square meters, and 24 branches covering Saudi Arabia and beyond its borders..."
saudi_factories.csv,,,,,+966 135109090,,,,,,,,,,,,,,,,,,,,Riyadh Ceramics,,Dammam,Eastern Province,"Riyadh Ceramics is a national factory in Saudi Arabia specialized in manufacturing all kinds of porcelain and ceramic tiles. Headquartered in Dammam, Kingdom of Saudi Arabia, Riyadh Ceramics Factory h..."
saudi_factories.csv,,,,,+966 503203416,,,,,,,,,,,,,,,,,,,,RTQ Silicone Factory,,Riyadh,Riyadh,WE ARE FIRST FACTORY FOR SILICONE SEALANT IN KINGDOM OF SAUDI ARABIA
saudi_factories.csv,,,,,+966 551440123,,,,,,,,,,,,,,,,,,,,Safco Industrial Company,,Riyadh,Riyadh,"SAFCO Industrial Company is specialized in the production of liquid and powder detergents and disinfectants. Operating since 1996 in Riyadh, the company manufactures a variety of private label and thi..."
saudi_factories.csv,,,,,+966 13 808 8887,,,,,,,,,,,,,,,,,,,,SAIPIN Company,,Dammam,Eastern Province,"Abdullah Al Saihati Factory for Plastic Industries, popularly known as SAIPIN is a manufacturing enterprise of Saihati Group of Companies established in the year 2003. The company is involved in the m..."
saudi_factories.csv,,,,,+966 13 847 1959,,,,,,,,,,,,,,,,,,,,Salama Radiators,,Dammam,Eastern Province,Salama Radiator Factory is among the leading and technologically advanced Saudi companies in the field of radiator and cooler manufacturing in the Middle East. The company was founded in 1977 on the v...
saudi_factories.csv,,,,,+966 118298888,,,,,,,,,,,,,,,,,,,,Saudi Ceramics,,Riyadh,Riyadh,"Saudi Ceramics is a full solution provider that has mastered the methodology of an ancient craft. By manufacturing products from raw materials to end users for over 42 years, the company has gained an..."
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,Saudi Diesel Equipment,,Khobar,Eastern Province,"Established in 1978, Saudi Diesel Equipment Company (SDEC)—formerly known as Saudi Diesel Generators Company—is a key subsidiary of the Abduljawad Group of Companies. What began as a local manufac..."
saudi_factories.csv,,,,,+966 554595885,,,,,,,,,,,,,,,,,,,,Saudi Factory For Drums Co. (SRCO),,Riyadh,Riyadh,"The Saudi Drum Factory (SRCO) stands as a leading industrial pioneer in the Kingdom of Saudi Arabia, specializing in the production of a diverse range of plastic and metal products. We proudly serve m..."
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,Saudi Industrial Paint Co. Ltd,,Dammam,Eastern Province,"Dedicated to technical excellence, the supply of quality products and high levels of service; Saudi Industrial Paint Company Limited is one of the most prominent Saudi Arabian manufacturers. Establish..."
saudi_factories.csv,,,,,+966 548956991,,,,,,,,,,,,,,,,,,,,Saudi Leather Industries Company,,Dammam,Eastern Province,"Saudi Leather Industries Company (SLIC) main productions are work, military and casual footwear. The shoes are manufactured in the company's factory located in the second industrial city of Dammam, East..."
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,SAUDI ROAD MARKING CO.LTD.,,Dammam,Eastern Province,"Saudi Road Marking Company was established in Dammam 1st Industrial Area in 1984 for the production of Thermoplastic Hot Melt Road Marking Paint with a capacity of 10,000 MT. enabling us to cater for..."
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,Shater Al Ebtekar Factory,,Dammam,Eastern Province,Proud to be in the Printing and Packaging Industry for 42 years. Digital Printing • Printing Food Product Boxes • Books • Paper Bags • Envelope • Commercial.
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,Sigma Paints Saudi Arabia Ltd,,Dammam,Eastern Province,"PPG was founded in 1883 when Capt. John B. Ford and John Pitcairn started the first commercially successful plate glass factory in the United States at Creighton, Pa. Known as the Pittsburgh Plate Gla..."
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,Simple Solutions for Industry,,Dammam,Eastern Province,"Simple Solutions Co. for Industry is 100% Saudi-owned and led organization that was established in 2008. Our business offers specialized hydraulic and pneumatic hoses, seals, O-rings, and fittings."
saudi_factories.csv,,,,,+966 554541666,,,,,,,,,,,,,,,,,,,,Tabatan Factory,,Riyadh,Riyadh,"Founded 2013, we started with digital printing, producing books, magazines, ID cards, indoor and outdoor boards. Later we started to grow into a packaging and die-making company, started Die-making fa..."
saudi_factories.csv,,,,,+966 547829554,,,,,,,,,,,,,,,,,,,,Tag Labels Manufacturing L.L.C,,Dammam,Eastern Province,"TAG Labels Manufacturing L.L.C is a leading manufacturer and supplier of high-quality self-adhesive labels. With a commitment to excellence and innovation, we provide customized labeling solutions to..."
saudi_factories.csv,,,,,+966 504818039,,,,,,,,,,,,,,,,,,,,Tamimi Tape Manufacturing company Ltd,,Dammam,Eastern Province,"At Tamimi Tape, we provide a comprehensive range of adhesive tapes designed to meet the diverse needs of various industries. Whether you’re sealing, repairing, or crafting, our tapes offer unmatched..."
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,Tayyah Industrial Company,,Dammam,Eastern Province,"Tayyah Company, established in 2023, specializes in the production of low-density polyethylene foam and adheres to universal criteria. As a 100% Saudi national industry, Tayyah utilizes raw materials..."
saudi_factories.csv,,,,,+966 13 857 9794,,,,,,,,,,,,,,,,,,,,Technology Products and Services Company Co,,Dammam,Eastern Province,Technology Products and Services Company Co. (TPS) is a branch of Sariya Company Ltd and a member of the Al Kuhaimi Group of companies. TPS specializes in providing water and wastewater treatment indu...
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,The Four Advantages Factory,,Sakakah,Jouf,"The Four Advantages Factory is one of the leading manufacturers in the building materials sector, offering a wide range of high-quality products including cement blocks, volcanic blocks, conduit block..."
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,Traffic Signal Factory,,Dammam,Eastern Province,"Traffic Signal Factory having wide experience in the field of traffic safety for 20 years. So, we’re pleased to offer full cooperation with you in relation to our developed products for traffic syste..."
saudi_factories.csv,,,,,+966 557421769,,,,,,,,,,,,,,,,,,,,Wasaet Al Naqil Factory For Metal Industries,,Riyadh,Riyadh,WASAET ALNQIL Factory is one of the first factories in the Kingdom that contributed to finding solutions to the problems of waste containers and the visual distortion that they cause in the streets of...
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,Zahid Tractor,,Riyadh,Riyadh,"Zahid Tractor Construction Machinery Division (CMD) recently marked a significant milestone, celebrating its 75th anniversary as the official Caterpillar dealer in the Kingdom of Saudi Arabia. In cele..."
saudi_factories.csv,,,,,+966 xxxxxxxxxx,,,,,,,,,,,,,,,,,,,,Zamil Plastic Industries Co.,,Dammam,Eastern Province,"Zamil Plastic is one of the market leaders in plastic conversion founded in 1980 under Zamil Group umbrella with a clear vision to be a pioneer in the industry by utilizing technology, innovation, and..."
